,XMEAS1,XMEAS2,XMEAS3,XMEAS4,XMEAS5,XMEAS6,XMEAS7,XMEAS8,XMEAS9,XMEAS10,XMEAS11,XMEAS12,XMEAS13,XMEAS14,XMEAS15,XMEAS16,XMEAS17,XMEAS18,XMEAS19,XMEAS20,XMEAS21,XMEAS22,XMEAS23,XMEAS24,XMEAS25,XMEAS26,XMEAS27,XMEAS28,XMEAS29,XMEAS30,XMEAS31,XMEAS32,XMEAS33,XMEAS34,XMEAS35,XMEAS36,XMEAS37,XMEAS38,XMEAS39,XMEAS40,XMEAS41
243,0.89387,3640.4,4250.9,8.9193,26.913,42.81,2668.9,72.091,120.44,0.3557,80.964,49.465,2597.0,24.776,51.256,3069.0,23.382,72.608,388.39,340.01,94.422,78.019,32.529,9.164,24.505,6.8276,19.593,1.7775,33.122,14.06,21.635,1.3601,20.088,2.3776,5.0216,2.3983,0.024962,0.84167,0.092364,53.832,44.605
244,0.85431,3642.0,4335.7,8.8942,27.041,42.532,2671.9,72.107,120.41,0.34927,81.049,49.508,2600.1,26.581,50.975,3070.7,22.26,72.658,385.65,341.6,94.417,77.757,32.755,9.3266,24.979,6.9802,18.85,1.7132,34.159,14.136,21.835,1.3515,19.804,2.3795,4.964,2.4151,0.024962,0.84167,0.092364,53.832,44.605
245,0.85178,3638.7,4307.0,9.1402,27.05,42.459,2672.9,72.552,120.41,0.35251,80.774,51.448,2601.9,25.177,49.877,3070.7,22.151,72.675,385.6,342.28,94.345,77.221,32.755,9.3266,24.979,6.9802,18.85,1.7132,34.159,14.136,21.835,1.3515,19.804,2.3795,4.964,2.4151,0.025452,0.81635,0.082811,53.629,43.825
246,0.82449,3557.9,4392.8,9.0987,26.922,42.891,2673.9,72.337,120.4,0.36177,80.454,50.526,2602.2,27.532,50.433,3071.0,23.978,72.567,390.12,343.83,94.671,77.477,32.82,9.1358,24.545,7.0273,19.207,1.6741,33.734,14.336,21.811,1.3113,19.3,2.3146,5.0131,2.4816,0.025452,0.81635,0.082811,53.629,43.825
247,0.82783,3583.3,4407.3,9.1695,27.439,42.633,2679.5,71.447,120.39,0.35913,80.453,50.284,2608.0,26.395,50.976,3075.9,22.365,72.464,389.16,344.72,94.379,77.673,32.82,9.1358,24.545,7.0273,19.207,1.6741,33.734,14.336,21.811,1.3113,19.3,2.3146,5.0131,2.4816,0.025452,0.81635,0.082811,53.629,43.825
248,0.81187,3598.6,4364.3,9.0944,27.209,43.105,2685.7,71.996,120.39,0.38868,80.54,50.888,2614.8,26.403,51.59,3079.7,23.429,72.452,392.2,346.06,94.584,78.084,32.443,9.0822,25.066,6.8733,18.571,1.7532,34.068,14.39,22.137,1.1697,18.421,2.3329,5.0411,2.3267,0.025452,0.81635,0.082811,53.629,43.825
249,0.81518,3538.9,4363.7,9.0754,27.269,42.711,2693.8,72.925,120.4,0.38803,80.778,49.838,2623.5,25.237,49.821,3085.9,23.216,72.443,389.46,347.48,94.434,78.366,32.443,9.0822,25.066,6.8733,18.571,1.7532,34.068,14.39,22.137,1.1697,18.421,2.3329,5.0411,2.3267,0.025452,0.81635,0.082811,53.629,43.825
250,0.84715,3587.1,4442.9,9.151,27.043,42.923,2699.3,72.16,120.42,0.39978,80.758,49.612,2629.2,28.427,48.632,3092.2,22.87,72.508,386.19,348.68,94.393,78.301,33.576,9.0568,25.257,6.7336,18.775,1.696,34.22,14.172,22.166,1.3438,18.748,2.3179,4.9636,2.366,0.02299,0.77436,0.082222,53.453,43.07
251,0.84525,3613.9,4410.4,9.2564,26.895,42.55,2704.0,72.662,120.42,0.40055,80.567,50.099,2634.0,26.042,48.122,3096.8,23.462,72.521,388.85,350.17,94.154,77.903,33.576,9.0568,25.257,6.7336,18.775,1.696,34.22,14.172,22.166,1.3438,18.748,2.3179,4.9636,2.366,0.02299,0.77436,0.082222,53.453,43.07
252,0.72997,3661.7,4416.9,9.2422,27.068,42.14,2705.1,72.094,120.43,0.37351,80.231,51.715,2635.8,24.798,50.831,3096.3,23.414,72.483,386.69,350.38,94.233,77.625,33.084,9.0188,25.199,6.7856,18.786,1.6851,34.685,14.194,21.985,1.3155,17.849,2.3325,5.0315,2.4524,0.02299,0.77436,0.082222,53.453,43.07
253,0.72838,3685.9,4392.4,9.3449,26.996,42.656,2708.2,71.628,120.39,0.3786,80.07,48.433,2638.7,24.227,50.914,3098.0,22.51,72.359,389.11,351.82,94.199,77.799,33.084,9.0188,25.199,6.7856,18.786,1.6851,34.685,14.194,21.985,1.3155,17.849,2.3325,5.0315,2.4524,0.02299,0.77436,0.082222,53.453,43.07
254,0.76482,3670.0,4395.8,9.2807,26.456,42.724,2712.1,72.945,120.42,0.38227,79.985,50.908,2643.4,26.032,50.274,3099.7,22.222,72.306,391.44,352.8,94.082,77.9,33.504,9.0778,25.942,6.7537,18.483,1.7422,34.702,14.07,22.365,1.0677,18.021,2.3437,4.9946,2.3316,0.02299,0.77436,0.082222,53.453,43.07
255,0.76506,3638.9,4414.8,9.3312,26.94,42.478,2715.6,72.673,120.41,0.38545,79.795,50.616,2646.0,26.374,50.007,3104.7,22.199,72.218,391.81,352.97,94.303,77.723,33.504,9.0778,25.942,6.7537,18.483,1.7422,34.702,14.07,22.365,1.0677,18.021,2.3437,4.9946,2.3316,0.02623,0.74405,0.081426,52.946,43.914
256,0.7113,3660.7,4422.4,9.302,26.821,42.353,2720.9,72.561,120.41,0.37503,79.816,48.915,2652.3,25.646,49.289,3108.4,23.256,72.13,394.86,354.07,94.043,77.906,33.626,8.8889,25.897,6.6452,18.261,1.6793,34.659,14.024,22.919,1.2883,17.781,2.3489,4.7889,2.3169,0.02623,0.74405,0.081426,52.946,43.914
257,0.71187,3641.0,4416.8,9.2149,27.105,42.688,2725.7,72.394,120.41,0.37348,79.668,50.964,2656.4,27.368,48.194,3111.1,22.316,72.11,392.44,354.75,94.155,78.066,33.626,8.8889,25.897,6.6452,18.261,1.6793,34.659,14.024,22.919,1.2883,17.781,2.3489,4.7889,2.3169,0.02623,0.74405,0.081426,52.946,43.914
258,0.68573,3678.3,4466.1,9.2868,26.972,42.538,2731.8,72.41,120.4,0.3725,79.733,48.348,2663.6,24.53,50.706,3115.9,23.344,72.063,394.55,355.61,93.985,78.401,33.876,8.9575,25.977,6.616,17.232,1.6493,35.572,13.981,22.982,1.1582,17.521,2.3284,4.8151,2.3764,0.02623,0.74405,0.081426,52.946,43.914
259,0.68415,3712.2,4459.6,9.28,26.751,42.842,2736.0,72.975,120.43,0.37155,79.738,49.717,2668.2,25.621,49.489,3121.4,22.944,72.109,393.44,355.97,93.969,77.658,33.876,8.9575,25.977,6.616,17.232,1.6493,35.572,13.981,22.982,1.1582,17.521,2.3284,4.8151,2.3764,0.02623,0.74405,0.081426,52.946,43.914
260,0.64716,3675.2,4532.7,9.3649,26.912,42.509,2738.6,72.676,120.4,0.3678,79.444,49.134,2670.6,24.446,47.742,3123.5,22.634,72.072,391.59,356.27,93.868,77.666,33.493,9.0886,26.473,6.6915,17.723,1.6798,34.873,13.581,23.947,1.0258,17.725,2.3033,4.7137,2.2807,0.015359,0.67983,0.099586,53.25,45.177
261,0.6435,3688.0,4543.3,9.3125,26.863,43.018,2742.4,72.968,120.43,0.36729,79.397,49.012,2674.3,25.398,51.064,3128.1,24.352,71.971,390.43,356.56,93.917,78.161,33.493,9.0886,26.473,6.6915,17.723,1.6798,34.873,13.581,23.947,1.0258,17.725,2.3033,4.7137,2.2807,0.015359,0.67983,0.099586,53.25,45.177
262,0.66661,3699.6,4545.4,9.3603,26.942,42.889,2751.2,73.589,120.41,0.32127,79.717,50.565,2684.5,23.586,47.081,3134.4,23.65,71.983,391.12,356.36,93.805,78.337,33.783,8.8529,26.088,6.786,17.381,1.7067,34.76,13.603,23.825,1.151,16.572,2.3119,4.775,2.2983,0.015359,0.67983,0.099586,53.25,45.177
263,0.66533,3722.4,4519.0,9.2327,26.905,42.206,2757.0,73.813,120.43,0.32333,79.745,48.941,2690.9,24.812,49.897,3138.7,22.699,72.017,390.84,356.7,93.813,78.385,33.783,8.8529,26.088,6.786,17.381,1.7067,34.76,13.603,23.825,1.151,16.572,2.3119,4.775,2.2983,0.015359,0.67983,0.099586,53.25,45.177
264,0.6244,3655.6,4559.4,9.1809,26.743,42.406,2758.7,73.14,120.41,0.32181,79.52,49.038,2692.2,25.674,51.186,3142.1,21.984,72.042,389.33,356.96,93.79,77.428,33.967,8.6928,26.976,6.504,17.558,1.7065,34.986,13.833,24.315,1.1746,16.914,2.3015,4.6835,2.2259,0.015359,0.67983,0.099586,53.25,45.177
265,0.62046,3650.4,4548.3,9.1593,26.96,42.376,2757.0,73.45,120.35,0.32333,78.862,50.243,2688.7,24.406,49.642,3139.9,23.015,71.912,386.9,357.48,94.12,77.027,33.967,8.6928,26.976,6.504,17.558,1.7065,34.986,13.833,24.315,1.1746,16.914,2.3015,4.6835,2.2259,0.017007,0.66146,0.092088,52.79,45.129
266,0.58846,3739.7,4537.7,9.1616,26.508,42.802,2758.3,73.807,120.41,0.34907,78.605,49.633,2689.6,26.079,50.987,3140.2,22.915,71.637,385.87,357.01,93.913,77.253,33.814,8.7023,26.432,6.8838,17.226,1.6795,35.067,13.722,24.435,1.0726,16.447,2.2781,4.6795,2.2698,0.017007,0.66146,0.092088,52.79,45.129
267,0.58791,3744.2,4559.6,9.186,26.756,42.491,2759.9,75.137,120.41,0.34925,78.732,50.685,2692.6,23.907,48.667,3142.1,23.229,71.472,383.47,357.26,93.917,77.449,33.814,8.7023,26.432,6.8838,17.226,1.6795,35.067,13.722,24.435,1.0726,16.447,2.2781,4.6795,2.2698,0.017007,0.66146,0.092088,52.79,45.129
268,0.58349,3675.4,4622.1,9.1737,26.896,42.224,2762.5,74.744,120.39,0.33825,78.799,51.443,2694.3,24.586,49.297,3144.1,23.954,71.334,380.04,356.98,94.052,77.422,33.221,8.7498,27.661,6.6647,17.125,1.6311,35.04,13.725,24.548,1.0704,16.296,2.2277,4.6034,2.1922,0.017007,0.66146,0.092088,52.79,45.129
269,0.58607,3641.6,4625.9,9.195,26.912,42.47,2765.9,74.636,120.38,0.33913,78.891,50.837,2698.6,24.101,49.821,3147.3,23.24,71.296,376.58,356.07,94.047,77.827,33.221,8.7498,27.661,6.6647,17.125,1.6311,35.04,13.725,24.548,1.0704,16.296,2.2277,4.6034,2.1922,0.017007,0.66146,0.092088,52.79,45.129
270,0.62719,3746.9,4604.1,9.312,26.908,42.384,2769.7,74.929,120.4,0.33695,78.969,49.729,2701.9,25.492,49.331,3152.7,22.758,71.218,371.98,355.75,94.144,77.553,33.159,8.7287,26.773,6.7788,16.931,1.6944,35.052,13.548,24.989,1.2351,16.043,2.2355,4.6006,2.2709,0.0075601,0.65322,0.079773,52.978,43.482
271,0.62865,3734.7,4599.3,9.0914,26.592,42.201,2770.4,75.764,120.39,0.33918,78.798,49.318,2702.9,24.685,48.974,3152.9,23.038,71.15,370.36,355.3,93.839,77.163,33.159,8.7287,26.773,6.7788,16.931,1.6944,35.052,13.548,24.989,1.2351,16.043,2.2355,4.6006,2.2709,0.0075601,0.65322,0.079773,52.978,43.482
272,0.62425,3686.0,4671.5,9.2313,26.704,42.223,2771.6,74.198,120.39,0.31452,78.684,48.009,2704.5,24.086,50.621,3154.5,23.26,70.991,368.12,355.67,94.118,77.605,33.551,8.6425,27.735,6.7201,17.31,1.6428,34.768,13.575,25.303,1.2438,15.834,2.2526,4.6566,2.2502,0.0075601,0.65322,0.079773,52.978,43.482
273,0.62304,3667.6,4703.1,9.0548,26.831,42.562,2773.7,74.743,120.42,0.31356,78.729,50.312,2705.4,24.52,50.169,3156.5,22.234,70.903,364.37,355.0,94.013,77.199,33.551,8.6425,27.735,6.7201,17.31,1.6428,34.768,13.575,25.303,1.2438,15.834,2.2526,4.6566,2.2502,0.0075601,0.65322,0.079773,52.978,43.482
274,0.57593,3721.8,4575.5,9.2178,27.142,42.475,2771.6,74.587,120.37,0.31665,78.537,49.31,2703.6,25.611,49.439,3155.5,21.906,70.74,363.11,354.23,94.121,77.163,33.179,8.6443,27.414,6.8818,17.14,1.6617,34.739,13.596,25.398,1.0624,16.035,2.2462,4.6244,2.1916,0.0075601,0.65322,0.079773,52.978,43.482
275,0.57457,3704.4,4640.0,8.8659,26.975,42.427,2769.0,75.701,120.38,0.31371,78.507,49.352,2701.1,22.699,48.416,3154.7,23.192,70.597,358.89,353.68,94.227,77.213,33.179,8.6443,27.414,6.8818,17.14,1.6617,34.739,13.596,25.398,1.0624,16.035,2.2462,4.6244,2.1916,0.02335,0.65813,0.078634,53.363,44.223
276,0.59793,3710.1,4710.0,8.9803,26.916,42.419,2768.2,76.265,120.37,0.31342,78.488,50.149,2699.4,24.367,49.301,3152.2,21.735,70.486,352.17,353.31,94.205,76.944,33.241,8.8583,27.961,6.9536,17.394,1.6601,34.55,13.468,25.604,1.2598,16.314,2.2536,4.6736,2.0766,0.02335,0.65813,0.078634,53.363,44.223
277,0.59578,3708.4,4614.7,9.0416,27.039,42.384,2767.0,75.891,120.36,0.31765,78.386,50.138,2698.7,26.344,50.066,3151.0,21.602,70.281,349.04,352.35,94.498,76.997,33.241,8.8583,27.961,6.9536,17.394,1.6601,34.55,13.468,25.604,1.2598,16.314,2.2536,4.6736,2.0766,0.02335,0.65813,0.078634,53.363,44.223
278,0.58292,3679.5,4646.5,8.8119,27.029,42.482,2766.3,76.045,120.37,0.29615,78.405,48.63,2697.9,25.864,48.239,3150.2,23.465,70.128,347.38,351.72,94.342,77.17,33.024,8.8324,27.668,6.8271,17.706,1.6556,34.213,13.398,25.474,1.134,16.406,2.2287,4.4835,2.2137,0.02335,0.65813,0.078634,53.363,44.223
279,0.57959,3655.6,4617.7,8.8276,26.857,42.075,2767.9,76.208,120.38,0.29517,78.641,51.164,2699.8,23.845,49.922,3151.1,23.438,70.007,343.68,350.78,94.573,77.225,33.024,8.8324,27.668,6.8271,17.706,1.6556,34.213,13.398,25.474,1.134,16.406,2.2287,4.4835,2.2137,0.02335,0.65813,0.078634,53.363,44.223
280,0.59316,3672.2,4615.7,8.7976,26.539,42.095,2768.3,75.966,120.4,0.28666,78.874,51.74,2701.0,25.139,50.63,3153.2,22.648,69.967,337.04,349.63,94.431,77.041,32.535,8.6976,28.105,6.7473,17.507,1.6043,33.655,13.624,26.242,1.1487,16.48,2.2202,4.4924,2.1435,0.0096028,0.66516,0.086241,53.251,43.174
281,0.59189,3690.4,4611.0,8.8129,26.987,42.249,2765.0,75.188,120.39,0.28705,78.899,49.69,2696.0,24.939,50.616,3152.4,22.17,69.912,331.64,348.93,94.373,77.029,32.535,8.6976,28.105,6.7473,17.507,1.6043,33.655,13.624,26.242,1.1487,16.48,2.2202,4.4924,2.1435,0.0096028,0.66516,0.086241,53.251,43.174
282,0.63226,3701.6,4590.2,8.6806,26.897,42.289,2762.1,76.815,120.39,0.3121,78.867,48.61,2694.1,23.609,48.76,3148.9,22.737,69.826,329.47,348.31,94.425,76.67,33.001,8.8494,28.125,6.9237,17.972,1.6791,33.293,13.554,26.139,1.2044,17.075,2.2118,4.5219,2.2003,0.0096028,0.66516,0.086241,53.251,43.174
283,0.63344,3743.8,4663.4,8.6145,27.049,42.272,2754.6,76.503,120.4,0.30634,78.507,51.346,2685.3,23.494,49.651,3143.7,22.045,69.634,324.87,347.19,94.484,75.976,33.001,8.8494,28.125,6.9237,17.972,1.6791,33.293,13.554,26.139,1.2044,17.075,2.2118,4.5219,2.2003,0.0096028,0.66516,0.086241,53.251,43.174
284,0.58192,3659.8,4584.8,8.7213,26.917,41.743,2750.2,76.766,120.36,0.29931,78.36,49.54,2680.8,24.445,49.66,3136.9,23.042,69.381,320.51,346.19,94.688,76.275,31.835,8.8123,27.639,6.9618,18.05,1.6322,33.113,13.449,26.122,1.1417,16.864,2.1986,4.6208,2.1348,0.0096028,0.66516,0.086241,53.251,43.174
285,0.58039,3671.9,4624.9,8.6188,26.823,42.222,2746.7,76.101,120.39,0.30033,78.587,49.863,2676.5,24.97,49.213,3135.7,22.173,69.21,317.91,345.07,94.735,76.539,31.835,8.8123,27.639,6.9618,18.05,1.6322,33.113,13.449,26.122,1.1417,16.864,2.1986,4.6208,2.1348,0.0035022,0.71585,0.093248,53.003,44.011
286,0.69174,3635.0,4609.7,8.5523,26.84,41.772,2746.8,76.923,120.38,0.28498,78.716,50.887,2677.1,24.969,49.575,3135.5,22.141,69.072,313.29,344.06,94.849,76.546,31.743,8.7028,27.549,7.036,18.138,1.675,32.91,13.761,26.712,1.1913,17.423,2.2205,4.568,2.2113,0.0035022,0.71585,0.093248,53.003,44.011
287,0.69337,3692.6,4589.1,8.5537,26.842,42.408,2742.6,77.147,120.39,0.28529,78.662,49.447,2671.5,27.027,50.046,3135.3,22.997,68.926,308.35,343.53,94.787,76.685,31.743,8.7028,27.549,7.036,18.138,1.675,32.91,13.761,26.712,1.1913,17.423,2.2205,4.568,2.2113,0.0035022,0.71585,0.093248,53.003,44.011
288,0.70584,3658.9,4620.9,8.5957,26.749,42.293,2742.5,76.491,120.4,0.31992,78.923,48.239,2671.6,25.349,50.343,3135.4,23.795,68.812,304.95,342.51,94.879,76.805,31.068,8.8683,27.907,6.9055,18.505,1.6994,32.566,13.737,26.082,1.285,17.352,2.2671,4.549,2.1942,0.0035022,0.71585,0.093248,53.003,44.011
289,0.70572,3624.9,4611.2,8.6101,26.92,42.157,2743.1,76.704,120.4,0.31586,79.228,51.169,2672.3,24.678,49.267,3135.0,22.92,68.728,297.69,342.28,94.883,77.286,31.068,8.8683,27.907,6.9055,18.505,1.6994,32.566,13.737,26.082,1.285,17.352,2.2671,4.549,2.1942,0.0035022,0.71585,0.093248,53.003,44.011
290,0.77853,3630.2,4571.2,8.6072,27.013,42.217,2741.5,76.195,120.39,0.31019,79.465,49.048,2671.1,25.973,49.238,3135.6,21.952,68.746,297.38,340.78,94.86,76.915,31.581,8.811,27.561,6.9792,18.125,1.6849,32.515,13.776,25.805,1.1378,17.586,2.2503,4.668,2.0983,0.029831,0.74357,0.094399,52.97,43.487
291,0.77901,3667.2,4593.4,8.5797,26.821,42.306,2737.2,76.162,120.42,0.31171,79.271,49.676,2665.7,22.673,49.356,3132.4,22.888,68.685,294.01,340.58,94.89,76.8,31.581,8.811,27.561,6.9792,18.125,1.6849,32.515,13.776,25.805,1.1378,17.586,2.2503,4.668,2.0983,0.029831,0.74357,0.094399,52.97,43.487
292,0.73766,3632.1,4584.4,8.6676,26.725,41.967,2733.7,76.979,120.42,0.31579,79.31,50.489,2662.8,25.017,50.964,3128.5,22.054,68.567,290.3,340.18,94.829,76.754,31.617,8.7576,27.637,7.0206,18.876,1.6847,32.382,13.628,25.851,1.1658,17.927,2.2562,4.5927,2.2342,0.029831,0.74357,0.094399,52.97,43.487
293,0.73854,3631.4,4597.0,8.3814,26.767,42.478,2729.6,76.939,120.4,0.31877,79.263,49.656,2658.4,25.177,50.393,3125.6,22.335,68.476,287.48,339.35,94.864,76.49,31.617,8.7576,27.637,7.0206,18.876,1.6847,32.382,13.628,25.851,1.1658,17.927,2.2562,4.5927,2.2342,0.029831,0.74357,0.094399,52.97,43.487
294,0.74212,3628.3,4571.7,8.4388,26.772,42.175,2725.5,76.435,120.4,0.29813,79.31,49.909,2653.9,23.664,49.32,3122.3,22.118,68.336,285.13,338.94,95.102,77.009,31.487,8.7958,27.815,6.9245,18.347,1.6893,32.463,13.693,26.112,1.4727,18.171,2.2591,4.6775,2.2188,0.029831,0.74357,0.094399,52.97,43.487
295,0.74017,3608.9,4525.4,8.426,26.909,42.693,2721.8,76.641,120.39,0.29739,79.389,48.726,2649.9,26.022,51.283,3119.1,22.622,68.248,279.58,338.09,95.05,76.726,31.487,8.7958,27.815,6.9245,18.347,1.6893,32.463,13.693,26.112,1.4727,18.171,2.2591,4.6775,2.2188,0.017836,0.81698,0.11457,53.414,42.323
296,0.76081,3688.6,4588.7,8.4303,27.163,41.915,2718.5,77.282,120.39,0.30403,79.327,50.957,2645.9,25.637,49.787,3117.3,22.241,68.148,278.95,337.2,95.203,76.526,30.962,8.9147,27.814,7.0252,18.513,1.6635,31.93,13.832,25.471,1.2285,18.393,2.3205,4.7078,2.0821,0.017836,0.81698,0.11457,53.414,42.323
297,0.76017,3691.6,4637.1,8.3165,27.051,42.035,2715.1,77.222,120.39,0.30786,79.438,49.089,2642.7,26.226,49.993,3115.5,24.401,68.038,277.51,336.59,94.916,76.545,30.962,8.9147,27.814,7.0252,18.513,1.6635,31.93,13.832,25.471,1.2285,18.393,2.3205,4.7078,2.0821,0.017836,0.81698,0.11457,53.414,42.323
298,0.81991,3604.2,4604.4,8.4006,27.064,42.124,2715.0,75.812,120.38,0.32172,79.686,50.636,2642.9,24.575,50.868,3113.5,23.421,67.979,275.02,335.94,95.174,76.711,31.437,8.9609,27.13,6.8803,18.963,1.6478,31.919,13.73,25.589,1.5327,18.376,2.2672,4.7707,2.256,0.017836,0.81698,0.11457,53.414,42.323
299,0.82023,3645.0,4604.1,8.3762,26.725,42.013,2711.3,77.148,120.42,0.32009,79.701,52.012,2638.7,25.855,51.034,3113.0,23.395,67.935,271.7,335.03,94.985,76.366,31.437,8.9609,27.13,6.8803,18.963,1.6478,31.919,13.73,25.589,1.5327,18.376,2.2672,4.7707,2.256,0.017836,0.81698,0.11457,53.414,42.323
300,0.78596,3668.0,4539.4,8.4541,27.17,41.9,2708.9,75.985,120.39,0.31214,79.831,50.693,2636.1,26.777,48.92,3109.6,22.948,67.926,272.29,335.25,95.144,77.007,31.027,8.8916,27.225,6.8504,18.984,1.6762,31.588,13.86,25.284,1.1821,18.826,2.2821,4.7201,2.2173,0.0067431,0.84959,0.11587,53.507,44.108
301,0.78749,3656.4,4522.8,8.3969,26.653,42.346,2706.7,76.786,120.43,0.3058,80.018,50.628,2634.2,25.418,49.419,3107.6,22.961,67.93,273.02,333.88,94.91,76.704,31.027,8.8916,27.225,6.8504,18.984,1.6762,31.588,13.86,25.284,1.1821,18.826,2.2821,4.7201,2.2173,0.0067431,0.84959,0.11587,53.507,44.108
302,0.8341,3676.6,4494.5,8.5459,26.851,42.201,2702.8,76.211,120.41,0.32023,80.112,49.18,2630.4,24.71,49.828,3106.0,23.843,68.004,270.39,333.39,94.93,76.774,31.463,8.8842,26.725,6.7181,19.359,1.6454,31.281,13.877,25.164,1.203,19.586,2.2978,4.6934,2.2523,0.0067431,0.84959,0.11587,53.507,44.108
303,0.8353,3674.3,4506.4,8.3611,26.666,41.863,2696.8,75.705,120.44,0.31856,80.023,50.462,2623.3,27.483,51.348,3101.5,23.204,68.012,269.22,332.73,94.987,76.419,31.463,8.8842,26.725,6.7181,19.359,1.6454,31.281,13.877,25.164,1.203,19.586,2.2978,4.6934,2.2523,0.0067431,0.84959,0.11587,53.507,44.108
304,0.80334,3700.2,4465.6,8.4817,27.073,41.628,2691.2,76.401,120.41,0.32088,79.996,49.956,2618.0,24.435,49.149,3096.9,24.17,67.997,268.52,332.08,94.986,76.598,31.204,8.9503,26.734,6.982,19.312,1.7114,31.519,13.938,24.899,1.4808,19.571,2.2803,4.8631,2.3379,0.0067431,0.84959,0.11587,53.507,44.108
305,0.80438,3718.8,4466.6,8.4123,26.987,41.895,2687.9,76.436,120.42,0.31941,80.274,49.9,2615.1,24.569,48.418,3092.5,22.228,68.017,270.42,331.29,94.986,77.06,31.204,8.9503,26.734,6.982,19.312,1.7114,31.519,13.938,24.899,1.4808,19.571,2.2803,4.8631,2.3379,0.017134,0.87767,0.11173,54.012,43.208
306,0.83846,3653.3,4470.8,8.4698,26.896,41.845,2685.2,76.417,120.41,0.3277,80.524,49.413,2611.7,24.487,50.554,3089.2,22.436,68.135,271.69,331.37,94.959,76.785,30.726,9.1113,26.49,7.0684,19.483,1.7144,31.528,13.768,24.588,1.3191,19.225,2.2632,4.8774,2.3262,0.017134,0.87767,0.11173,54.012,43.208
307,0.83689,3631.6,4484.2,8.373,26.968,42.188,2678.1,75.536,120.4,0.32866,80.327,48.621,2604.3,26.715,49.009,3085.2,23.034,68.182,268.84,329.95,95.221,76.648,30.726,9.1113,26.49,7.0684,19.483,1.7144,31.528,13.768,24.588,1.3191,19.225,2.2632,4.8774,2.3262,0.017134,0.87767,0.11173,54.012,43.208
308,0.89492,3644.3,4452.5,8.3224,27.086,41.894,2676.4,74.967,120.39,0.30952,80.351,50.109,2603.5,23.482,51.368,3081.5,23.517,68.191,271.93,330.5,95.17,76.567,31.159,8.8196,26.264,6.8739,19.245,1.7061,31.734,13.836,24.375,1.3316,19.377,2.3167,4.8317,2.2735,0.017134,0.87767,0.11173,54.012,43.208
309,0.89511,3629.7,4471.4,8.5664,26.906,42.116,2675.6,75.595,120.38,0.30903,80.409,51.467,2602.1,24.259,51.412,3081.2,22.407,68.182,274.03,330.18,95.219,76.692,31.159,8.8196,26.264,6.8739,19.245,1.7061,31.734,13.836,24.375,1.3316,19.377,2.3167,4.8317,2.2735,0.017134,0.87767,0.11173,54.012,43.208
310,0.86447,3673.7,4463.7,8.4388,26.524,41.763,2674.5,76.738,120.41,0.31607,80.507,49.799,2601.0,25.571,51.703,3080.9,23.629,68.22,272.81,329.75,95.124,76.814,31.188,9.0976,25.945,7.0183,19.771,1.7232,31.475,13.889,23.393,1.5233,19.652,2.2873,5.0724,2.3975,0.015698,0.89383,0.10433,52.612,43.014
311,0.8646,3645.9,4476.7,8.4215,26.507,42.007,2673.5,76.806,120.44,0.31905,80.702,49.659,2599.6,24.504,51.968,3081.0,22.371,68.303,273.59,329.55,95.039,77.174,31.188,9.0976,25.945,7.0183,19.771,1.7232,31.475,13.889,23.393,1.5233,19.652,2.2873,5.0724,2.3975,0.015698,0.89383,0.10433,52.612,43.014
312,0.87535,3615.7,4432.4,8.5218,27.031,42.297,2672.3,76.268,120.38,0.32035,80.936,49.806,2597.6,24.806,49.914,3080.0,22.159,68.437,275.5,328.87,94.987,77.239,30.966,8.8991,26.079,6.8755,20.318,1.6568,31.513,13.877,23.908,1.4677,20.065,2.2967,4.9227,2.3254,0.015698,0.89383,0.10433,52.612,43.014
313,0.87651,3636.6,4412.4,8.4923,26.968,42.151,2670.2,74.796,120.41,0.3242,80.98,50.897,2596.4,25.334,49.241,3077.9,23.166,68.554,274.21,329.07,95.055,77.126,30.966,8.8991,26.079,6.8755,20.318,1.6568,31.513,13.877,23.908,1.4677,20.065,2.2967,4.9227,2.3254,0.015698,0.89383,0.10433,52.612,43.014
314,0.90883,3646.9,4365.4,8.4247,26.675,41.882,2668.6,76.19,120.39,0.32425,81.002,47.56,2595.1,24.056,49.483,3075.6,22.985,68.646,276.46,329.32,94.96,77.164,31.336,9.1032,25.348,7.0011,19.809,1.6357,31.265,14.216,23.611,1.4816,20.324,2.3283,4.9511,2.2703,0.015698,0.89383,0.10433,52.612,43.014
315,0.90975,3640.0,4313.5,8.4989,26.751,42.133,2664.4,75.538,120.43,0.32086,80.844,48.094,2589.8,25.438,50.021,3073.6,21.642,68.7,280.15,329.26,94.978,76.796,31.336,9.1032,25.348,7.0011,19.809,1.6357,31.265,14.216,23.611,1.4816,20.324,2.3283,4.9511,2.2703,0.030935,0.92148,0.10615,54.284,43.337
316,0.88357,3647.9,4398.4,8.4942,26.727,41.822,2661.2,74.994,120.38,0.36137,80.764,49.367,2587.1,26.608,48.677,3068.6,23.425,68.729,282.35,329.64,95.046,76.699,31.474,8.9797,25.917,7.0083,19.999,1.7297,31.316,14.111,23.086,1.4224,19.884,2.3132,4.9446,2.3907,0.030935,0.92148,0.10615,54.284,43.337
